# X mode_0 mode_1 mode_2 mode_3
-4.358717434869740615e+00 4.937709761366817227e-04 9.266390631360240130e-04 6.724306864889593172e-01 3.261489034717679480e-01
-4.298597194388777964e+00 5.015596967310994095e-04 9.097992055108977769e-04 6.733684974914790899e-01 3.252201436062788775e-01
-4.238476953907815314e+00 5.106929883415385835e-04 8.937817466480813206e-04 6.742041607906472667e-01 3.243913644743631752e-01
-4.178356713426854441e+00 5.210985342752016665e-04 8.787772033310034753e-04 6.750263337027013755e-01 3.235737905596924868e-01
-4.118236472945891791e+00 5.329745403755947178e-04 8.650707878215246069e-04 6.758342492832212223e-01 3.227677053885816827e-01
-4.058116232464930917e+00 5.465052240871124452e-04 8.523422667334935475e-04 6.767031070495292955e-01 3.218980454596501728e-01
-3.997995991983968267e+00 5.617130340275404768e-04 8.403027281952129158e-04 6.775248099546736791e-01 3.210731742831036128e-01
-3.937875751503005617e+00 5.783402998306485859e-04 8.292309111822729990e-04 6.782934840755433514e-01 3.202989447134436674e-01
-3.877755511022044743e+00 5.971608617289149044e-04 8.189284728890688491e-04 6.789982840801470632e-01 3.195856265852348721e-01
-3.817635270541082093e+00 6.179720939238624467e-04 8.097352254405202135e-04 6.796827414480678398e-01 3.188895512325677917e-01
-3.757515030060121219e+00 6.410508527551048077e-04 8.009068922064616980e-04 6.803421980019159765e-01 3.182158442531226039e-01
-3.697394789579158569e+00 6.664607027277461232e-04 7.929944742111119920e-04 6.810484710764979077e-01 3.174920737465632969e-01
-3.637274549098197696e+00 6.944016223427949006e-04 7.861348237226063653e-04 6.816004163193750687e-01 3.169190472345596032e-01
-3.577154308617235046e+00 7.254935861154128375e-04 7.796798960096783726e-04 6.820816041788234640e-01 3.164132223390515031e-01
-3.517034068136272396e+00 7.595095024632685923e-04 7.741019244508363234e-04 6.825986986703018733e-01 3.158676899027839657e-01
-3.456913827655311522e+00 7.970793546232063593e-04 7.691143766482971822e-04 6.830683679067811598e-01 3.153654383619473589e-01
-3.396793587174348872e+00 8.383793999878303912e-04 7.650104995078609591e-04 6.834283209049494268e-01 3.149682891955549180e-01
-3.336673346693387998e+00 8.835799831518410851e-04 7.613765313616436192e-04 6.837761204571094487e-01 3.145789230283770332e-01
-3.276553106212425348e+00 9.338588501064176359e-04 7.583001681499840088e-04 6.840480374054197510e-01 3.142598035763238262e-01
-3.216432865731462698e+00 9.885668345289081848e-04 7.560328459880048162e-04 6.841927071821226614e-01 3.140626931373605157e-01
-3.156312625250501824e+00 1.049107796139042139e-03 7.542261298072287529e-04 6.844185206866952864e-01 3.137781453873584869e-01
-3.096192384769539174e+00 1.115855294220129395e-03 7.531996367654293081e-04 6.844474051246762780e-01 3.136835399443382855e-01
-3.036072144288578301e+00 1.189353670959679074e-03 7.525397882773195981e-04 6.843937070447523308e-01 3.136643994960107706e-01
-2.975951903807615651e+00 1.270363459946292472e-03 7.527262767461095384e-04 6.842912683056637801e-01 3.136856419576438681e-01
-2.915831663326653000e+00 1.359957512045153420e-03 7.534286417614674243e-04 6.841059589832807486e-01 3.137806548629125114e-01
-2.855711422845692127e+00 1.458853441271153488e-03 7.547399474603706153e-04 6.838780587359941654e-01 3.139083478752742740e-01
-2.795591182364729477e+00 1.567701724329440081e-03 7.566084697042234092e-04 6.835691849475693527e-01 3.141065048583969732e-01
-2.735470941883768603e+00 1.688078771176872552e-03 7.587439534597230492e-04 6.831407913074147853e-01 3.144123859679485711e-01
-2.675350701402805953e+00 1.821548919487430730e-03 7.620147023312984647e-04 6.825708193810161584e-01 3.148456169971651786e-01
-2.615230460921843303e+00 1.969121538533808152e-03 7.654600144758359282e-04 6.819377724125385010e-01 3.153276460344518473e-01
-2.555110220440882429e+00 2.132575198478819586e-03 7.693700353956365234e-04 6.812078549518967296e-01 3.158901998142287226e-01
-2.494989979959919779e+00 2.312947143606775870e-03 7.739024557217230853e-04 6.804682851917508435e-01 3.164448652089205671e-01
-2.434869739478958905e+00 2.514600488874153047e-03 7.791769095480470357e-04 6.794377129092022960e-01 3.172685096923756332e-01
-2.374749498997996255e+00 2.737758994168870783e-03 7.848845899739462315e-04 6.785210382048904032e-01 3.179563182109668151e-01
-2.314629258517035382e+00 2.984570944167796221e-03 7.911112409112316599e-04 6.774050256864604380e-01 3.188192921284605519e-01
-2.254509018036072732e+00 3.259811312901171165e-03 7.980264711392906322e-04 6.760980039786597118e-01 3.198441582372998360e-01
-2.194388777555110082e+00 3.566139362127728699e-03 8.053518195882572277e-04 6.747457358063392308e-01 3.208827730119448440e-01
-2.134268537074149208e+00 3.905509737360210367e-03 8.128945540035142740e-04 6.733164516361821450e-01 3.219651440724540792e-01
-2.074148296593186558e+00 4.284251938744983862e-03 8.213419888804976247e-04 6.717310123687493251e-01 3.231633937036251236e-01
-2.014028056112225684e+00 4.705182316501123514e-03 8.301189664239936976e-04 6.699825522867606242e-01 3.244821464303143665e-01
-1.953907815631263034e+00 5.173298250671759177e-03 8.393823283417314700e-04 6.681574707398709734e-01 3.258298486811155303e-01
-1.893787575150300384e+00 5.696300844362005289e-03 8.492371584217200519e-04 6.661557165459249807e-01 3.272987454512912286e-01
-1.833667334669339510e+00 6.277177220473339342e-03 8.596087588158479254e-04 6.640833125822821481e-01 3.287799014384286678e-01
-1.773547094188376860e+00 6.924563248383188915e-03 8.705318128043042399e-04 6.617672026650245343e-01 3.304377022737879921e-01
-1.713426853707415987e+00 7.644663966126827304e-03 8.818312630025687462e-04 6.594069727167363171e-01 3.320665320541341115e-01
-1.653306613226453337e+00 8.447704475845509153e-03 8.937601955239242620e-04 6.568054320526033329e-01 3.338531032760272965e-01
-1.593186372745490686e+00 9.343236628055908918e-03 9.060192271898942712e-04 6.541767028134377604e-01 3.355740413313165194e-01
-1.533066132264529813e+00 1.033559277193556170e-02 9.184857180379620142e-04 6.513255244872490080e-01 3.374203970227775407e-01
-1.472945891783567163e+00 1.144320888445523460e-02 9.314571785416083738e-04 6.483572460797655257e-01 3.392680878572376102e-01
